RESG_DIA,CAPTC_DIA,NR_COTST,VL_PATRIM_LIQ,VL_QUOTA,VL_TOTAL,SUGESTÃO
8082207.57,120355.85,20611,1075904359.63,1.2388535,1076005931.04,1
0.0,143566.44,20616,1074428883.17,1.23698924,1074613314.91,1
4370245.91,153265.03,20532,1072716529.98,1.23987282,1074852477.61,1
5217722.42,5500.0,20439,1062278084.38,1.23383222,1064473774.7,1
3730035.44,67001.44,20367,1061882920.6,1.23762784,1062277206.6,1
3665090.93,44205.9,20306,1054121771.65,1.23280235,1054612892.62,1
0.0,62710.29,20310,1051898228.14,1.23012856,1052464254.61,1
4176230.19,56857.93,20243,1048694983.33,1.23119991,1049362913.38,1
3206353.37,10123.62,20188,1050466209.17,1.23703186,1051233113.83,1
4545362.28,79368.2,20115,1040226110.58,1.23023226,1041050671.48,1
14129168.62,157386.37,19971,1032100291.79,1.23714604,1033071673.06,0
0.0,85600.0,19975,1035274146.74,1.24084783,1036352564.19,0
5957539.55,85213.89,19900,1029500244.82,1.2409658,1030585467.8,1
2607143.62,68959.55,19843,1027717752.55,1.24187671,1028888119.47,1
3863851.62,12848.0,19773,1030425984.8,1.24980278,1031702984.36,0
4826997.78,21597.87,19666,1025902337.27,1.25014452,1027261016.69,0
0.0,114937.11,19677,1026093373.81,1.25023725,1027513546.73,0
2311018.83,408627.77,19624,1025535825.23,1.25187587,1027041396.47,1
2419083.6,64065.89,19573,1016925032.48,1.24423942,1018495595.79,1
2053115.59,51223.63,19536,1018402195.44,1.24849615,1020059872.66,0
10417570.21,257243.69,19460,1011087424.21,1.25198462,1012871318.03,0
1659223.37,3785939.91,16220,1466331315.94,12.773738,1462154301.15,1
2032534.89,5031786.98,16252,1469857778.85,12.778331,1465576902.36,1
1386121.97,3907627.01,16302,1473199550.03,12.785462,1468848469.47,1
3072417.73,3354404.92,16341,1474131779.16,12.791105,1469628025.12,1
2142237.25,5783595.22,16375,1479645459.38,12.807352,1475035635.57,1
2020430.84,2074710.58,16395,1480604776.4,12.815185,1475893973.8,1
942370.45,3772578.05,16450,1484218250.17,12.821965,1479459540.93,1
3057450.21,4168422.27,16496,1486507228.95,12.832141,1481595848.6,1
580496.81,3839722.48,16536,1491142894.48,12.844023,1486201589.42,1
1343099.77,3369345.95,16566,1493550032.47,12.847304,1488541782.19,1
1624721.32,2847038.94,16595,1495357032.8,12.852334,1490267765.84,1
1614661.71,4840725.81,16640,1499798759.57,12.862782,1494628729.48,1
834803.14,2241397.09,16665,1501544806.42,12.865693,1496332110.31,1
422261.86,4945559.86,16692,1506332929.01,12.867962,1501098235.86,1
1848562.91,3672279.57,16718,1509283920.29,12.877592,1503955811.43,1
981780.69,1203163.29,16732,1510000601.2,12.881818,1504622410.71,1
896784.43,3842559.53,16758,1513716670.08,12.88839,1508293005.44,1
1581689.11,4431304.27,16798,1517548784.6,12.896755,1512046805.76,1
1947939.02,3920862.26,16822,1519723982.56,12.898474,1514124381.43,1
1097440.09,2913275.74,16859,1522790799.87,12.909092,1517136664.05,1
1092951.81,5810670.71,16881,1528845325.87,12.920424,1528735514.69,1
4769387.47,164836.85,49360,1497813485.36,11.197374,1498765229.84,1
2940535.23,50066.5,49318,1493515371.94,11.18685,1494511162.95,1
4554198.64,61632.27,49258,1489299639.27,11.188924,1489439998.25,1
2937796.5,131505.95,49173,1483459010.5,11.166127,1483637226.51,1
2875409.5,39782.28,49123,1483462027.16,11.187494,1483616290.21,1
3349054.73,71240.38,49092,1479498487.07,11.182323,1479706536.94,1
2845093.85,54002.86,49043,1477650415.38,11.18945,1477906376.86,1
1554212.38,60703.93,49015,1476996792.42,11.19581,1477296050.86,1
2842170.27,16419.25,48944,1476799902.34,11.215737,1477144915.97,1
2885321.21,12408.58,48889,1470821954.32,11.192156,1471209515.73,1
2160042.79,250599.63,48849,1471298096.97,11.210309,1471723648.77,1
2136385.55,45973.71,48806,1470972988.76,11.223759,1471449367.77,1
2705997.73,28007.02,48754,1464374369.35,11.193844,1464878275.42,1
3907086.09,26698.5,48674,1464514449.11,11.224577,1465057122.39,1
2684285.77,12774.16,48625,1465982160.51,11.256302,1466584037.28,0
1441666.09,29030.84,48586,1466070463.45,11.267826,1466720921.16,1
2881060.2,65191.51,48542,1464167853.13,11.274845,1464861679.71,1
2566295.26,83280.8,48496,1463118053.37,11.285882,1463855007.02,1
2943874.14,59985.5,48435,1457002854.11,11.260957,1457753566.75,1
2928279.44,99981.45,48385,1455374508.94,11.270231,1456162293.84,1
2106061.33,183011.19,48347,1457058553.32,11.298164,1457962193.75,0
946179.64,1441819.27,33609,1525969113.33,1.244492646,1527029064.94,1
1828871.34,1435205.22,33655,1525028860.72,1.244046882,1526972229.34,1
1271351.35,771404.66,33694,1524815391.13,1.244280576,1526201920.92,1
1526867.03,1359529.61,33768,1521435642.34,1.241659183,1523065455.66,1
1822906.73,683627.74,33789,1523593623.85,1.244350111,1525519983.23,1
3349832.41,653405.67,33918,1519890928.43,1.243528271,1523344796.29,1
1857195.34,774256.1,33970,1519703306.18,1.244260792,1521665107.56,1
1866419.95,568619.76,34000,1519579745.87,1.245222203,1521551268.84,1
1782071.31,564145.81,33989,1521278680.09,1.247612429,1523166462.87,1
2015960.65,534778.9,33952,1518117051.23,1.246234281,1520239392.98,1
2196235.06,569724.4,34081,1518027958.87,1.24749636,1520331147.48,1
3809200.4,623338.05,34096,1515667682.41,1.248174816,1519584352.72,1
3549652.47,256800.11,34103,1513054199.68,1.248734287,1516711862.61,1
2211097.19,434250.85,34110,1511812399.15,1.249175864,1514131967.18,1
2235000.24,402112.55,34108,1513562724.2,1.25213659,1515906690.23,1
2209862.93,1064324.48,34205,1514939660.74,1.254223377,1517255216.12,1
1785172.33,891425.56,34242,1515537677.69,1.255458413,1517429257.56,1
1967805.39,845571.98,34271,1516174364.6,1.256915488,1518249256.73,1
1571144.12,785150.21,34311,1512050913.66,1.254148721,1513729800.77,1
2555389.59,813973.58,34311,1511956336.0,1.255514667,1514619975.17,1
1454650.12,920649.56,34455,1514606105.57,1.25815844,1516169488.9,1
3528983.01,259810.12,21689,1276502494.2,1.25410748,1283702422.83,0
0.0,1012958.06,21704,1270977089.79,1.24768383,1276264765.38,0
2187041.92,771480.0,21667,1265930488.11,1.24411934,1269988816.04,1
2652225.3,596362.79,21638,1255111885.26,1.23550757,1261855650.43,1
2538101.29,414457.24,21609,1263704829.76,1.24605677,1269147314.55,0
1124708.59,615607.64,21589,1261297683.93,1.24418523,1267822318.5,0
0.0,542646.08,21603,1261230287.76,1.24358347,1260940921.41,1
863100.82,963902.34,21591,1258163968.83,1.24046066,1255560376.34,1
1048365.62,854701.0,21581,1255332448.2,1.23785992,1255572956.45,1
1916317.52,964213.92,21556,1252013156.64,1.23552568,1255461421.16,1
3975891.41,852820.6,21511,1251357836.87,1.23796094,1257782879.73,0
0.0,795317.55,21528,1249740708.03,1.23557432,1254292382.71,0
2467942.02,1259734.76,21511,1244731382.04,1.23181628,1247841902.68,1
1137881.78,2881250.0,21494,1247449500.64,1.23278092,1251731221.76,1
1422350.57,503500.0,21483,1255888039.11,1.24202828,1259159893.78,0
2855112.9,1057328.25,21449,1258732324.72,1.24661912,1263748138.35,0
0.0,494859.78,21464,1262765383.05,1.25012327,1266434763.88,0
1710669.99,3716449.02,21445,1268865747.02,1.25417686,1271475043.51,1
1426137.62,679992.9,21431,1264318847.44,1.25042011,1268388508.17,1
1584208.0,593614.46,21421,1263924754.59,1.25101005,1267921125.62,0
8582354.83,660638.07,21383,1258360592.64,1.25334351,1269562528.97,0
13290805.79,628356.1,28119,1637751961.89,13.69144,1615891608.8,1
0.0,474756.95,28126,1637578025.61,13.686017,1615777348.47,1
4775805.78,540865.31,28056,1633538113.98,13.687647,1611560734.78,1
4688793.6,583320.97,27997,1630430154.93,13.696005,1608434605.85,1
4469780.75,774046.89,27960,1627569686.62,13.703022,1604754592.58,1
2539709.39,589190.69,27936,1624872762.62,13.696737,1601928544.74,1
0.0,560189.71,27944,1628632455.47,13.723707,1605493405.36,0
2889792.94,365016.3,27894,1629834775.84,13.755114,1606481859.83,1
4004096.81,263110.8,27858,1623048510.65,13.729413,1599865938.12,1
3016133.35,602302.02,27828,1618788832.03,13.713799,1595491637.46,0
4405635.47,723245.0,27760,1616362140.14,13.724437,1593515693.51,0
0.0,1358700.38,27768,1618503970.56,13.731086,1594695181.03,0
2271702.42,396256.74,27730,1615486832.76,13.7214,1593528818.94,1
1792807.95,2347326.0,27699,1614876363.45,13.711505,1590672189.03,1
1322225.02,180610.44,27672,1615624087.61,13.727547,1591407741.3,0
3127491.8,356707.9,27624,1613176682.99,13.730295,1588639478.05,0
0.0,177421.55,27626,1611943540.43,13.718289,1588500271.4,0
1745202.57,1271818.79,27600,1612277410.37,13.725159,1587980882.61,1
1167604.41,498463.2,27581,1608780805.15,13.701089,1584122841.48,1
1314098.88,217346.67,27565,1607735767.52,13.70153,1583161913.53,0
2186930.21,367000.0,27528,1610555633.47,13.741071,1610580446.76,0
1738726.27,21460.55,16850,709691256.15,10.73268,711672444.0,1
3998702.5,339.0,16773,709607140.85,10.791875,712856648.14,1
2011456.3,1070.0,16719,706908470.63,10.781407,712577550.73,1
2057866.0,53000.0,16681,710732208.21,10.870302,715792278.26,1
1525271.58,380.0,16647,701268538.16,10.748882,701925820.31,1
1992435.98,10518.28,16607,703510758.17,10.813629,704208764.03,1
1906616.59,250.0,16573,701268541.95,10.808467,702153919.85,1
2368919.45,0.0,16538,697485086.54,10.786665,698913471.96,1
2421473.77,7000.0,16492,695035458.7,10.786121,698832422.02,1
2940070.09,490.0,16454,690994350.45,10.769027,694773352.2,1
2223346.6,0.0,16421,690044490.84,10.788874,691833314.42,1
1989001.79,0.0,16372,696131682.04,10.915145,692163024.54,0
1430390.77,1.14,16340,688583087.11,10.819214,686761300.12,1
2270769.59,12202.0,16305,685550810.92,10.807057,683498977.9,1
1763688.38,0.0,16273,679056864.42,10.732489,680471959.23,1
1933238.11,5.0,16233,672710412.86,10.662738,673057489.44,1
1053887.4,253.64,16201,674262736.55,10.704044,672656545.01,1
1847254.88,15.0,16165,669891568.02,10.663976,668288574.26,1
2948809.34,0.0,16121,667905716.02,10.679305,666490857.01,1
3350562.04,150410.0,16080,665651532.09,10.694431,664131000.55,1
2441351.73,270.01,16037,663670868.47,10.701828,664145343.67,1
460155.4,73887.94,16651,58494746.53,1.38269226,59085961.11,1
0.0,106809.88,16668,58589118.37,1.38239825,58630991.57,1
166737.59,16878.86,16620,58480814.53,1.38337873,58761906.87,1
220915.91,88614.23,16597,58162438.87,1.37897711,58438142.07,1
193263.25,28301.91,16572,58154987.9,1.38271153,58384168.13,1
62103.98,23814.83,16511,58115812.7,1.38269046,58218611.88,1
0.0,27852.36,16518,58113578.73,1.38197465,58146951.14,1
162027.88,19789.14,16419,58232932.86,1.38819548,58418113.49,1
1546860.34,8829.07,16367,56683234.92,1.38791757,58253211.35,1
174534.99,8050.56,16327,56505087.38,1.38763199,56748614.48,1
299511.34,53203.54,16237,56425071.71,1.39171574,56762286.35,1
0.0,21193.86,16243,56535089.39,1.39390656,56552318.73,1
319889.17,0.0,16174,56185606.19,1.39317691,56523445.94,1
219200.39,0.0,16120,55892848.15,1.39135297,56130716.12,1
52836.67,0.0,16076,56004566.51,1.39544928,56084784.2,1
180476.75,8000.0,16003,55901646.86,1.39718241,56122617.56,1
0.0,20398.14,16027,55929908.13,1.39737894,55981532.69,1
153728.08,30815.2,15999,55869634.11,1.39894394,56070217.61,1
92865.18,25332.17,15998,55762999.16,1.39796485,55901807.22,1
81847.53,23706.48,16013,55809639.18,1.40059168,55941077.29,1
200755.06,26642.31,15995,55880113.15,1.40673255,56607347.12,1
38772.08,306402.2,15433,129974920.92,2.0882978,131710043.95,0
156623.69,207616.82,15435,133094696.52,2.1376038,133874477.97,0
61927.27,100300.0,15439,131136762.8,2.1055415,131637725.29,1
65563.62,92118.47,15453,131641713.81,2.1132227,132230453.23,1
141342.81,139572.21,15450,129382725.83,2.076988,129910944.82,0
174840.78,63576.43,15453,131035469.42,2.1053057,131724576.37,0
127050.08,84410.63,15451,130196634.02,2.0925134,130876522.26,0
118630.79,100732.79,15442,128189624.55,2.0605446,128894911.31,1
167361.36,65419.2,15434,134750964.91,2.1676514,135629793.32,1
78204.35,133266.77,15431,128518586.04,2.0665094,129301263.66,0
63628.8,98431.74,15429,126973155.17,2.0411001,127774611.3,0
120087.95,224413.52,15421,126662599.02,2.0344309,127344765.92,0
284528.15,108122.28,15410,127495843.25,2.0506477,128255106.4,1
84117.63,15464.45,15406,126786220.72,2.0403383,127537976.27,1
19319.15,87319.8,15403,125992313.79,2.0264679,126621443.65,0
56586.93,19719.0,15393,123039289.12,1.9795642,123721253.62,0
33827.23,75758.13,15382,122854450.26,1.9759158,125054371.54,0
203442.61,2061223.55,15366,125696836.86,1.9917515,126191790.74,1
238954.5,48594.94,15346,123567811.26,1.9610321,124449037.35,1
38963.97,276201.43,15336,125507216.06,1.9880456,126244326.9,0
71027.74,108674.01,15319,123645700.0,1.9579627,124354001.03,0
466450.27,545497.92,21522,303913436.03,12.4345817,302013922.25,1
277254.6,390933.01,21498,303999842.39,12.4334659,302698197.79,1
205004.69,910772.08,21477,304902330.52,12.4415117,303251672.68,1
221079.8,82845.25,21457,304484228.87,12.4300918,303007163.14,1
574601.36,1429223.62,21446,305984358.25,12.4564436,304699594.62,1
1467331.92,350684.5,21427,304631501.47,12.4468277,304664240.69,1
845942.4,194247.72,21397,304063266.91,12.4502378,303423811.89,1
2214338.47,1004364.19,21389,302963712.29,12.454759,303720424.51,1
563973.99,617023.85,21380,303252254.58,12.4644401,302398282.17,1
782673.15,67783.99,21357,302006490.83,12.4426198,301675882.5,1
208873.92,23127.06,21317,302259271.36,12.4606871,299426948.86,1
322888.81,131496.99,21304,302451137.88,12.476487,299810896.32,1
2079401.89,507.45,21289,300341059.33,12.4752006,299709159.39,1
1113135.24,403618.52,21270,299578855.64,12.4730122,297843789.37,1
909709.94,175200.06,21252,299542658.23,12.5020865,297290258.05,1
216069.82,91925.58,21225,299809376.28,12.5184001,294933940.93,1
364889.53,117579.61,21204,299795639.64,12.5281528,295233735.92,1
770608.93,88792.31,21189,299337088.69,12.5374829,295796254.13,1
751300.74,1032593.74,21168,299394494.46,12.5281056,296145703.35,1
1302444.62,197950.37,21152,298531035.52,12.5381917,295434333.67,1
859483.93,174783.63,21126,298458295.77,12.5638938,294902079.7,1
8369957.88,1444332.55,19414,1690118019.68,132.265516,1699649435.86,1
0.0,14685835.6,19440,1705719515.1,132.3371738,1706935851.31,1
2375121.95,650606.98,19433,1704830835.7,132.4020216,1708477595.75,1
3506686.53,3754019.65,19415,1705307759.96,132.4198523,1710141315.87,1
7833130.03,3571040.51,19410,1701747799.85,132.4743738,1709844672.58,1
5040645.16,2742161.56,19394,1699941563.94,132.5126933,1705301301.99,1
0.0,5191533.24,19419,1706473743.24,132.6171985,1706848178.43,1
3739718.81,1530797.72,19407,1706034889.26,132.7547578,1710206821.77,1
2776325.95,1337013.73,19392,1706659395.78,132.9153534,1709933488.96,1
2389036.19,1393941.41,19374,1706655550.16,132.9925523,1709598957.82,1
4970449.14,1115927.07,19337,1701961086.44,132.9270991,1707528296.04,1
0.0,1173856.94,19355,1704466518.47,133.0310982,1705120640.64,1
2428085.41,1571017.44,19341,1705347206.6,133.1667275,1708492227.55,1
21110585.64,958503.4,19336,1685865595.96,133.2190832,1707731557.66,1
3142847.3,788934.49,19329,1685125465.43,133.3466061,1689086398.32,1
5206285.32,2105648.08,19307,1684080737.85,133.5092935,1690173666.88,1
0.0,1344033.95,19334,1685871295.71,133.5446927,1686807604.61,1
3455121.8,975127.45,19327,1684959694.94,133.6689315,1689414868.32,1
20271601.31,1478569.82,19308,1667632839.7,133.7852442,1688967663.26,1
2355523.06,643137.81,19285,1667495734.18,133.9116204,1670980226.91,1
8880013.1,1254009.38,19261,1660935245.66,133.9971888,1671002307.91,1
193021.96,143764.31,16552,25692690.8,1.22497142,25938772.35,1
140178.69,653542.42,16551,26185337.23,1.22398366,26637272.51,1
61302.89,126037.87,16538,26244697.35,1.22373242,26449155.97,1
74403.9,394396.57,16525,26545296.81,1.22282816,26684643.0,1
67090.08,89654.42,16517,26630624.54,1.2257194,26772764.83,1
102764.02,57888.67,16489,26564778.5,1.22475419,26736231.82,1
22421.45,90998.27,16475,26643308.86,1.22521309,26770263.53,1
107610.11,44426.36,16455,26575548.48,1.22500263,26708395.67,1
59714.91,32765.59,16441,26537891.16,1.22450904,26703016.41,1
189005.3,48860.91,16421,26373943.05,1.22341069,26624285.86,1
99715.68,53196.21,16401,26346988.19,1.22431824,26637197.32,1
35051.07,106203.37,16384,26461470.04,1.22633172,26599152.52,1
170814.1,66675.0,16383,26354806.01,1.2262147,26557465.57,1
116870.91,1643995.55,16371,27876450.19,1.22595972,28385833.67,1
74601.58,6089980.68,16356,33946279.26,1.22835433,34142120.3,1
46560.3,24845.52,16322,33958124.91,1.22956872,34084136.39,1
64193.83,19186.74,16317,33961356.94,1.23131538,34074831.73,1
98791.81,45237.34,16306,33953597.11,1.23297573,34119932.58,1
27455.51,101487.47,16296,34024034.06,1.23284518,34153975.69,1
33487.6,71733.98,16290,34059550.54,1.23274626,34122085.35,1
101475.06,101716.78,16283,34102466.35,1.23429081,34241767.84,1
120093.01,175170.47,171885,57024780.96,1.158642,57537389.46,1
235419.38,313599.52,171859,57097452.53,1.1585302,57686992.32,1
173733.87,230506.66,171690,57137584.23,1.1581926,57768806.0,1
86495.24,217613.95,171470,57257337.92,1.1579623,57771499.84,1
88659.03,248054.11,171300,57470587.85,1.1590515,57837338.87,1
97071.4,208169.33,171122,57588768.91,1.1591944,58176478.29,1
235833.73,416810.78,170759,57792975.59,1.1596621,58254759.99,1
159570.67,143039.12,170551,57799041.73,1.1601156,58342985.93,1
84456.57,161730.01,170362,57890052.57,1.1603914,58059745.36,1
84309.86,137658.04,170191,57872541.91,1.1589711,57671891.53,1
88884.78,141136.3,170002,58011931.86,1.1607162,58104832.61,1
216387.51,229534.63,169609,58131036.03,1.1628363,58564149.87,1
70353.83,135992.31,169427,58172050.74,1.1623438,58638095.91,1
123702.55,186191.92,169242,58237445.5,1.1624019,58603421.32,1
122761.93,177584.37,169064,58382507.27,1.1642031,58748825.32,1
137566.48,124228.92,168904,58393790.41,1.1646941,58453904.73,1
287085.0,144252.71,168452,58314757.69,1.1659666,58470809.64,1
116024.02,159274.63,168223,58369283.79,1.1661923,58556261.58,1
86216.41,178589.59,168024,58421471.53,1.1653894,58568212.59,1
67191.1,252414.91,167872,58659514.62,1.1664431,59014268.49,1
116601.74,205081.76,167691,58840525.41,1.1682831,58518087.4,1
67798.58,112936.68,176410,33385984.55,1.1203939,33761353.56,1
91881.6,275648.11,176612,33551486.69,1.1197812,33844193.99,1
58824.7,133982.87,176359,33598632.2,1.1188463,33862556.11,1
42873.78,113469.75,176166,33643562.35,1.1179918,33896665.27,1
81585.5,150944.53,175948,33751261.43,1.1192659,34026734.1,1
63200.8,167330.34,175760,33844963.81,1.1189236,34301181.69,1
102573.21,326252.23,175273,34078594.7,1.1192528,34388806.92,1
84734.6,158845.63,175052,34163594.58,1.1196105,34446452.07,1
61340.62,109820.44,174818,34214007.93,1.119674,34237139.55,1
62606.46,89554.1,174614,34156831.7,1.116921,33857759.71,1
56741.98,89375.9,174360,34262091.7,1.119296,33771361.9,1
129970.54,201379.79,173864,34425633.11,1.122306,34334260.54,1
68430.21,232391.12,173574,34552164.24,1.1210859,34815284.18,1
37357.45,74566.6,173368,34578349.92,1.1207283,34751782.88,1
128914.69,76953.47,173170,34601725.8,1.1231702,34823475.74,1
113523.79,64010.23,172938,34563473.03,1.1235358,34903085.69,1
106566.37,107834.26,172499,34617066.99,1.1252367,34904221.54,1
69514.92,93352.96,172268,34638514.53,1.1251593,34780695.95,1
34795.84,97907.55,172059,34644132.9,1.1232918,34846032.99,1
26886.75,212876.52,171886,34869525.82,1.1245695,34982341.81,1
42632.2,59058.39,171669,34965254.62,1.1271272,35177580.34,1
293528.16,956749.59,546653,131201629.92,1.207963,132908059.31,1
946900.23,1153727.92,546262,131459419.69,1.2084324,133372962.78,1
436009.48,655249.51,545582,131729306.92,1.208898,133579050.51,1
390803.8,447263.55,544952,131825189.54,1.2092599,133050320.23,1
365845.61,577108.56,544350,132127297.81,1.2100933,133605893.83,1
313465.46,936574.62,543819,132825992.0,1.2107856,134306321.96,1
608251.56,814045.32,542584,133105358.45,1.2114565,134703343.65,1
294048.62,687213.89,541915,133573847.51,1.2121421,134912461.18,1
359862.24,451500.56,541309,133738201.17,1.212802,134840966.57,1
277634.41,455813.31,540761,133946474.54,1.213075,135081825.95,1
267832.61,503062.01,540121,134288038.86,1.2140381,135497059.25,1
754803.42,667149.97,538819,134305670.45,1.2149901,135720097.25,1
501618.29,393949.29,538202,134254009.12,1.2154968,135964164.78,1
232316.44,453921.73,537671,134535780.22,1.2160416,135740082.53,1
315732.48,468704.64,537188,134797145.57,1.2170214,135683513.08,1
234419.6,334279.76,536654,134972385.6,1.217702,135815462.31,1
845608.41,475560.16,535378,134675288.15,1.2183602,136076348.98,1
324839.55,545640.82,534714,134972458.01,1.2190513,135705784.39,1
327622.55,451431.86,534196,135147711.11,1.219516,135296206.47,1
264327.63,339116.95,533707,135314066.31,1.2203423,136265924.61,1
717267.84,351368.09,533221,135057661.65,1.2213299,136735661.22,1
2572653.65,0.0,28582,2213613411.98,14.29663,2217398120.96,1
2226360.49,0.0,28547,2208915127.93,14.280665,2212852144.21,1
1515143.67,0.0,28522,2209838433.04,14.29643,2213955085.45,1
1425947.83,0.0,28496,2202170725.32,14.256049,2202643983.65,1
1016352.06,0.0,28480,2207868467.04,14.299514,2208661770.87,1
753628.87,0.0,28468,2202570743.83,14.270083,2203538698.72,1
947994.05,0.0,28456,2202831648.02,14.277916,2203973981.91,1
1000991.0,0.0,28440,2203617313.55,14.289496,2204937136.17,1
3487469.98,0.0,28418,2202705092.13,14.306195,2204203603.78,1
1407681.42,0.0,28402,2194982228.46,14.265179,2196653709.55,1
738171.4,0.0,28392,2197469694.97,14.286143,2199311225.26,1
791660.07,0.0,28376,2199911625.94,14.307165,2201931019.19,1
1931226.55,0.0,28358,2199482285.47,14.316933,2201675146.41,1
1193447.14,0.0,28346,2196746263.21,14.306892,2199111950.68,1
3306489.55,0.0,28328,2202560786.98,14.366295,2205115216.56,0
823442.13,0.0,28316,2208097297.08,14.407778,2210866100.35,1
1236682.62,0.0,28297,2208639394.99,14.419384,2211570735.92,0
1495765.03,0.0,28283,2212587116.13,14.454923,2215730840.05,1
684670.68,0.0,28268,2204150171.29,14.404277,2207401197.61,1
796452.94,0.0,28253,2203344145.9,14.404214,2206761793.14,0
2257791.25,0.0,28238,2210231640.25,14.464001,2213890056.99,0
5522.21,7091.25,17035,8835788.99,1.0491948,8860954.81,0
43739.94,12126.1,17006,8789624.07,1.0474669,8822635.85,0
30508.91,3168.09,16996,8753594.93,1.0464315,8826857.62,1
23934.79,20208.75,16989,8772805.36,1.0491734,8810066.89,1
14422.47,7440.02,16976,8740881.68,1.0461906,8777894.74,1
10394.81,17167.91,16971,8801468.54,1.0526315,8825459.77,0
22586.54,13376.95,16952,8769085.75,1.0498601,8803479.51,1
15190.63,15093.63,16942,8738188.12,1.0461725,8772700.36,1
13627.85,10332.11,16935,8803835.25,1.0544267,8820584.4,1
18336.73,1926.33,16915,8705238.56,1.0445833,8745159.38,1
25568.91,21583.79,16903,8701708.46,1.0446379,8819875.25,1
31775.94,89704.57,16896,8752949.97,1.0438351,8797986.61,0
21685.08,6527.87,16883,8747486.79,1.0449912,8793449.61,1
9507.19,11748.96,16871,8743004.43,1.0441879,8762170.69,1
14689.53,3748.9,16845,8732553.88,1.0442464,8748637.12,0
113819.22,3988.64,16847,8572887.71,1.038287,8678008.84,0
17914.82,7034.28,16829,8576387.1,1.0400286,8680275.33,0
19533.43,4010.38,16797,8567082.64,1.0407827,8612314.15,1
16858.12,40351.41,16788,8587065.61,1.0403563,8613900.51,1
26719.66,3227.82,16777,8567361.81,1.0408152,8599776.6,0
216153.47,3133.93,16763,8352257.77,1.040562,8559110.99,0
83262.81,12746.75,15328,23996564.23,0.4165349,24076766.15,1
16636.79,10500.0,15313,24349578.12,0.4227691,24446819.1,1
22132.74,13685.77,15307,23939689.31,0.4157991,23976207.54,1
0.0,19551.36,15312,24058425.25,0.4175218,24078708.14,1
0.0,4382.0,15313,23869331.84,0.4141641,23861407.2,1
133883.68,553070.0,15245,24338566.04,0.4150325,24464925.58,1
40671.17,10136.0,15212,24339572.8,0.4155704,24507010.66,1
43896.03,6500.0,15193,23955572.51,0.4096525,24033429.8,1
0.0,13840.0,15194,25304084.96,0.4324761,25341672.77,1
0.0,28541.73,15202,25427584.45,0.434099,25421585.14,1
110661.54,17877.44,15130,24518544.28,0.4201639,24623634.26,1
11496.68,48812.78,15113,24754026.84,0.4235598,24871028.28,1
16105.48,11520.0,15104,24765599.78,0.4238363,24788461.22,1
0.0,11250.0,15105,24692128.39,0.4223864,24703909.37,1
0.0,8204.21,15106,24716466.98,0.4226624,24712557.65,1
90812.45,21499.67,15048,23847700.14,0.4089914,23934468.83,1
8539.91,12170.8,15044,23817691.42,0.4084144,23913405.32,1
81166.2,11212.47,15029,23586479.92,0.4056493,23672952.39,1
0.0,18241.39,15034,23399654.97,0.4021225,23477989.11,1
0.0,25046.37,15035,23530276.18,0.4039368,23527843.01,1
30214.84,68375.34,25195,6678679.45,1.13234627,7011284.27,1
39626.12,241832.11,25986,6777384.29,1.13228083,7130405.25,1
8870.31,152542.07,26090,6874882.71,1.13293555,7169525.75,1
20644.86,113526.79,26298,6949012.28,1.13254982,7196449.95,1
28208.63,172793.76,26806,7017015.26,1.13358946,7227733.19,1
17467.61,142984.53,27122,7116908.0,1.13404395,7648003.79,1
25842.46,408777.93,27950,7387887.82,1.13523234,7527869.3,1
21921.99,142854.19,27933,7479393.43,1.1361078,7730787.18,1
12081.04,81868.77,28074,7530253.35,1.1366953,7751497.77,1
8293.52,164517.69,28190,7626737.25,1.13706615,7786742.65,1
17082.88,87541.57,28305,7680088.52,1.13778911,7983739.24,1
31231.47,226314.59,28863,7818055.42,1.13903145,8034139.26,1
13590.01,110803.2,28794,7902109.41,1.13943496,8126413.29,1
7988.08,128833.62,28905,7995737.25,1.1388971,8151403.97,1
20614.58,127936.36,29014,8058048.74,1.1392908,8231118.7,1
25377.88,105472.69,29107,8127213.68,1.14043438,8361816.39,1
67082.53,152206.69,29617,8113036.58,1.14032142,8469974.98,1
14392.26,178336.45,29457,8203077.22,1.14138786,8517890.39,1
14039.15,85758.83,29482,8204643.77,1.14136149,8473804.84,1
99293.75,120041.26,29681,8183351.14,1.14229301,8434233.54,1
11272.0,57195.56,29751,8220550.53,1.14373486,8608762.61,1
1491.1,8891.13,23659,1182618.17,1.1491609,1184666.49,1
3628.12,3033.94,23643,1174068.7,1.1414307,1178307.77,1
6733.91,5609.11,23506,1179548.34,1.1478516,1189066.07,1
13511.4,4207.68,23503,1163918.77,1.1416958,1183354.5,1
2498.28,3039.43,23499,1180282.53,1.1572163,1195329.1,1
1762.86,5798.49,23582,1186556.12,1.1594106,1189889.73,1
2855.18,3512.66,23570,1188156.16,1.1603315,1191883.1,1
7513.34,2834.75,23459,1180905.5,1.1578198,1190419.71,1
5663.15,10510.2,23524,1186224.51,1.1582825,1198583.22,1
4514.43,9771.42,23618,1183025.17,1.1500254,1192411.6,1
3276.41,14632.43,23918,1198905.33,1.1544233,1245103.35,1
1335.33,22538.2,23988,1231540.47,1.1654314,1235433.75,1
5788.5,5764.77,23986,1234445.43,1.1682029,1240887.35,1
